step,plane,m2l_count_ms,insert_ms,total_ms
0,3,12.422555000000001,0.6958719999999999,13.550299
0,2,4.196765999999999,0.6219199999999999,5.253437999999999
0,1,15.001914000000001,1.116608,16.571705
0,0,33.989650999999995,1.854432,36.74021
1,3,12.403963,0.696832,13.530040999999999
1,2,4.208287,0.6219840000000001,5.265086
1,1,14.989146,1.116607,16.558104
1,0,34.015635,1.8556469999999998,36.796271
2,3,12.434522999999999,0.695871,13.560634
2,2,4.202911,0.621728,5.267617
2,1,14.982906000000002,1.120895,16.627129
2,0,34.002866999999995,1.855391,36.770737999999994
3,3,12.412571,0.695776,13.539035
3,2,4.213694,0.621344,5.2752300000000005
3,1,14.98009,1.1186880000000001,16.561241000000003
3,0,33.992306,1.8549749999999998,36.743441
4,3,12.366076,0.695584,13.496315999999998
4,2,4.214878,0.620992,5.270878
4,1,14.955098,1.1179839999999999,16.525402999999997
4,0,34.011923,1.853567,36.762545
5,3,12.409212,0.696032,13.542779000000001
5,2,4.19811,0.620512,5.25299
5,1,14.967962,1.116927,16.537211
5,0,34.022227,1.857216,36.776180000000004
6,3,12.381627,0.695583,13.507322
6,2,4.20323,0.622015,5.259834
6,1,14.977146000000001,1.1161590000000001,16.546489
6,0,33.992531,1.855519,36.745202000000006
7,3,12.397723,0.695776,13.524762999999998
7,2,4.198526,0.621472,5.254878
7,1,14.985114,1.117472,16.554745999999998
7,0,34.00405,1.855231,36.762961000000004
8,3,12.404155000000001,0.695584,13.530843
8,2,4.204638,0.621024,5.263806
8,1,14.968506,1.11776,16.543065
8,0,34.006099,1.856832,36.77493
9,3,12.482492,0.696384,13.609403
9,2,4.209311,0.6213759999999999,5.2777899999999995
9,1,15.001593999999999,1.117951,16.579417
9,0,34.011603,1.855839,36.764817
