step,plane,m2l_count_ms,insert_ms,total_ms
0,3,12.170986999999998,0.683197,12.978824
0,2,4.9191139999999995,0.650813,5.696839
0,1,16.413176,1.202171,17.759921
0,0,49.323688000000004,2.760404,52.695001000000005
1,3,12.145419,0.683389,12.955112999999999
1,2,4.911722,0.6504610000000001,5.692263
1,1,16.420504,1.2017550000000001,17.769267
1,0,49.332136,2.7629639999999998,52.700409
2,3,12.148555,0.683645,12.958119
2,2,4.913867,0.650621,5.694248000000001
2,1,16.414776000000003,1.204443,17.765523
2,0,49.351944,2.761875,52.721112
3,3,12.163947,0.685885,12.976683000000001
3,2,4.920299,0.651293,5.701702
3,1,16.399032,1.203931,17.748945
3,0,49.329862999999996,2.75746,52.693752999999994
4,3,12.129802999999999,0.6830689999999999,12.939174
4,2,4.910091,0.651197,5.691847000000001
4,1,16.393592,1.205435,17.745585
4,0,49.327911,2.761781,52.696217
5,3,12.137387,0.683293,12.946952000000001
5,2,4.909835,0.649693,5.689671000000001
5,1,16.397464,1.201467,17.745844
5,0,49.337480000000006,2.761172,52.72140100000001
6,3,12.159818999999999,0.683517,12.969541999999999
6,2,4.9162349999999995,0.6510370000000001,5.696839
6,1,16.411161,1.2023620000000002,17.762129
6,0,49.334408,2.7629319999999997,52.707545
7,3,12.192554,0.683197,13.002375
7,2,4.916426,0.650717,5.696903
7,1,16.391192,1.203163,17.740436
7,0,49.356232000000006,2.7613000000000003,52.726393
8,3,12.159307,0.6833250000000001,12.968904
8,2,4.912138,0.6508769999999999,5.693063
8,1,16.397368,1.206171,17.749650999999997
8,0,49.347688000000005,2.75842,52.715609
9,3,12.191498,0.6834210000000001,13.000742
9,2,4.9129059999999996,0.649821,5.6930950000000005
9,1,16.398648,1.202907,17.748083
9,0,49.313,2.7589,52.681114
