name,ra,rp,ratio,T,vt,family,method,denom,h,e_phase,energy_max,energy_final,L_max,pericentre_error,apocentre_error,angular_phase_error
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,KDK,48,0.09320572965511399,0.04688783246638166,3.7665357828163973e-06,2.0542838836003282e-07,2.635074842611518e-15,0.0,0.003381504959139396,-0.033760459970089585
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,KDK,48,0.2617993877991494,0.12554053835918144,1.2168190135941614e-05,1.9004286229140632e-06,1.7763568394002505e-15,0.0,0.004288293929776588,-0.08769183599387986
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,KDK,48,0.9068996821171088,0.24898786293279287,2.9013063555183294e-05,1.287937761382807e-05,1.1965101159719953e-15,0.0,0.005708600893261195,-0.1745221176513283
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,KDK,48,4.553352955156546,0.39233933101490726,5.078187267434456e-05,1.0230235804837421e-05,2.4716267618779975e-15,0.0,0.007232317259053822,-0.2798869776101185
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,KDK,48,0.023044688839211954,0.0031323785319435694,8.820272982360383e-05,3.652429810209871e-11,1.8380375537537373e-15,0.0011290073298000913,0.0,0.0018575196202732513
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,KDK,48,0.02094695636547331,0.003962076196524339,0.0002826447996208777,3.9792322171753996e-09,2.4755117894615807e-15,0.0019877751983907173,0.0,0.0016214541942005667
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,KDK,48,0.020261840898997328,0.059953616363321034,0.0017307036210516846,0.00011418027475403294,1.1910613746793837e-14,0.007782128220228458,0.0,0.019121822946956968
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,KDK,48,0.1373296034066627,0.009048876482862197,0.001055163897195982,8.721311173243151e-11,1.6653345369377348e-15,0.002122321046313047,0.0,-0.006955943841823853
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,KDK,48,0.11489754355567734,0.0029842885556205893,0.004994317051548958,1.7042729387739542e-07,4.163336342344336e-15,0.004405442574860197,0.0,-0.0029724918667213274
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,KDK,48,0.10790004531677296,0.09708663553773703,0.04512402897660372,0.02335427273377255,3.642919299551295e-15,0.020242621882137074,0.029070033745827617,0.021353063789455007
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,KDK,48,2.746572747740118,0.18716051803747732,0.00679154894423251,1.7864940296327893e-12,1.9760722357353254e-15,0.007215869246444839,0.0,-0.1475440570710589
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,KDK,48,2.0065942992732437,0.29584535311346083,0.08699391737784097,0.0004850769538921415,3.749333451566883e-15,0.02627866408656021,0.0,-0.2678705721287926
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,KDK,48,1.7137597454326692,23.697996917519152,1.5928285594749227,1.3728386748751882,1.0767120477807986e-13,0.19780499149966624,22.90717463257824,-39.01094128990921
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,S4G,48,0.030733564448303177,8.375880309820665e-06,7.165000300385766e-15,2.3883334334619223e-16,2.11791194948908e-15,-3.1395995178651326e-07,0.0,-5.958528880967151e-06
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,S4G,48,0.04553352955156547,1.1117277374204812e-05,1.0746958878371515e-14,3.838199599418398e-15,2.8964376115757787e-15,-2.820712532991543e-07,0.0,-7.744394892483797e-06
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,S4G,48,0.09320572965511399,2.5877641510084928e-05,4.5683263935010796e-15,6.526180562144399e-16,3.293843553264398e-15,-1.1616969571489241e-07,0.0,-1.8279217073313703e-05
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,S4G,48,0.2617993877991494,8.876369681123747e-05,2.3729166779655014e-13,4.500103993147301e-14,2.220446049250313e-15,0.0,5.95030979377853e-07,-6.260121578804956e-05
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,S4G,48,0.9068996821171088,0.00022299164792966567,4.0527581290916714e-12,1.992717102439201e-12,1.880230182241707e-15,0.0,2.121601393086555e-06,-0.00015702459211297537
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,S4G,48,4.553352955156546,0.0003962069881899675,1.5956155378452998e-11,2.474179426152171e-12,2.008196744025873e-15,0.0,4.024866481699974e-06,-0.00028095070230449437
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,S4G,48,0.023044688839211954,8.954680939030141e-07,1.6804606100199793e-08,1.24094283236328e-16,2.4507167383383165e-15,-2.1450573747805457e-07,0.0,-8.64900357555598e-07
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,S4G,48,0.02094695636547331,3.200196115975208e-06,5.433280634321835e-07,3.305722908523466e-13,2.5880350526189254e-15,-3.806940533299107e-06,3.5858815916611775e-12,-3.1989782911523434e-06
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,S4G,48,0.020261840898997328,0.005950876901526371,3.377975167157547e-05,2.9547895247578456e-06,4.8060371258992675e-15,-0.00018328809905689134,5.706775158764721e-05,-0.005927603792869718
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,S4G,48,0.1373296034066627,1.1151773741763459e-05,2.506201051688528e-07,8.743006318923108e-16,1.8318679906315083e-15,-5.012395097869771e-07,0.0,-9.88277059121856e-06
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,S4G,48,0.11489754355567734,3.079133263674444e-05,1.650865594558277e-05,3.2421436963708013e-10,4.996003610813204e-15,-1.44444347813244e-05,6.999678614505456e-10,-3.0198948486770405e-05
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,S4G,48,0.10790004531677296,0.024449186796495156,0.0004122643710520263,4.5471805180782616e-05,1.3114509478384662e-14,-0.00023844309127926677,0.00011690359147698004,-0.02433330081583307
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,S4G,48,2.746572747740118,0.00047487783890532375,4.051493056314367e-06,8.454775341376191e-15,6.718645601500107e-15,1.514107069588988e-06,0.0,-0.0003942282001716535
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,S4G,48,2.0065942992732437,0.005390643845154659,0.0007376702129437781,1.5634563274524726e-05,2.187111180080682e-15,-0.00020979926920716707,2.0226886341667693e-05,-0.004870561766949777
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,S4G,48,1.7137597454326692,2.0934469570932555,1.4176816065647497,0.9399777701911912,4.959901947550704e-15,0.02741898333509285,0.018782260620925584,52.86510950583447
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,KDK,64,0.023050173336227383,0.004637295944170352,1.950646555208986e-07,3.4708510553454353e-09,2.280828253295932e-15,0.0,0.0016611983427892996,-0.003086660021295984
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,KDK,64,0.0341501471636741,0.009777327489611224,3.9245244301835295e-07,1.5295859218376167e-07,1.5689037062702134e-15,0.0,0.0017121540670783642,-0.0075465519959294625
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,KDK,64,0.0699042972413355,0.026302604625074798,1.1924539222284087e-06,5.9487667518524135e-08,1.9763061319586386e-15,0.0,0.0019005134562068613,-0.0189250637263072
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,KDK,64,0.19634954084936207,0.07054412164840874,3.859073201883945e-06,6.530727185705132e-07,1.3322676295501878e-15,0.0,0.002411028143978422,-0.04924307924580518
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,KDK,64,0.6801747615878316,0.14026636759549538,9.227868880401501e-06,4.290440715593036e-06,3.2476703147811303e-15,0.0,0.0032119053529906516,-0.0982256948999023
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,KDK,64,3.4150147163674096,0.22157199717852422,1.6201035567782924e-05,2.922441957063648e-06,1.853720071408498e-15,0.0,0.004072296019193367,-0.15768124868892386
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,KDK,64,0.017283516629408965,0.0017629825524988112,4.964660080064451e-05,6.494722501739698e-12,2.0422639486152638e-15,0.0006347127232719796,0.0,0.0010459465112333532
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,KDK,64,0.015710217274104984,0.002230448477767103,0.00015862226206660052,3.4708865290086267e-12,2.5880350526189254e-15,0.0011137393322346518,0.0,0.0009164725601777945
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,KDK,64,0.015196380674247997,0.019196089825315774,0.0009176858263238312,0.00034035137147465905,1.2746446290428494e-14,0.004291266612792797,0.0,0.006157493947029025
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,KDK,64,0.10299720255499703,0.0050824428850817565,0.0005947241681198145,1.5683829235335622e-11,1.6653345369377348e-15,0.0011932446937876762,0.0,-0.0039050487247038745
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,KDK,64,0.08617315766675801,0.0016431606393128779,0.0028016439422047235,9.356973481747641e-10,1.9984014443252814e-15,0.0024625329166248766,0.0,-0.0016367821493759038
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,KDK,64,0.08092503398757972,0.018833494810548374,0.019429488055519296,0.0026823234403246326,7.722988915048745e-15,0.011434877127896037,0.00789250950371101,-0.0032372272189817863
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,KDK,64,2.0599295608050885,0.10579313461276582,0.0038659123163341073,2.620980355826619e-13,2.9641083536029883e-15,0.004069349190719151,0.0,-0.08335080363362124
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,KDK,64,1.504945724454933,0.16989698194267414,0.04981216007781502,3.4881669171375053e-06,3.2806667701210226e-15,0.014686864212036799,0.0,-0.15264842172484094
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,KDK,64,1.285319809074502,27.199612048878645,2.1173662688708412,1.9046166474285993,3.3582669436541223e-13,0.1332449762917416,25.194031482463124,-34.80925931878565
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,S4G,64,0.023050173336227383,2.6491402292894755e-06,9.55333373384769e-16,2.3883334334619223e-16,2.769577164716489e-15,-9.932014377600495e-08,0.0,-1.8845772800091254e-06
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,S4G,64,0.0341501471636741,3.5164049969299086e-06,1.4073398531200793e-15,5.117599465891197e-16,3.379177213505075e-15,-8.924034136659209e-08,0.0,-2.449549775462856e-06
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,S4G,64,0.0699042972413355,8.187068112458016e-06,1.7946996545897097e-15,8.157725702680499e-16,5.489739255440663e-15,-3.679379930362122e-08,0.0,-5.783101151735082e-06
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,S4G,64,0.19634954084936207,2.8096553784739044e-05,2.4572936278370132e-14,3.848773152033876e-15,1.7763568394002505e-15,0.0,1.8821980907191005e-07,-1.981532508921191e-05
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,S4G,64,0.6801747615878316,7.061637143858344e-05,4.0643044485477733e-13,2.0037305148434825e-13,2.222090215376563e-15,0.0,6.715909163605242e-07,-4.972619069576467e-05
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,S4G,64,3.4150147163674096,0.00012550593440082745,1.5981903300765763e-12,2.4152670604256815e-13,4.016393488051746e-15,0.0,1.274559565977995e-06,-8.89963119021786e-05
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,S4G,64,0.017283516629408965,2.830591816592839e-07,5.29647902310664e-09,2.48188566472656e-16,4.0845278972305276e-15,-6.760798421101555e-08,6.938893903907228e-16,-2.733725921189034e-07
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,S4G,64,0.015710217274104984,9.859778996063229e-07,1.6568179561419514e-07,3.675748230381912e-16,3.1506513684056484e-15,-1.160889718555824e-06,0.0,-9.85578886059102e-07
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,S4G,64,0.015196380674247997,0.0015170293485248145,1.8307626963684744e-05,1.2096076355595687e-06,1.4000195105880475e-14,-9.917961074166341e-05,1.3372062008243368e-05,-0.0015142680517641338
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,S4G,64,0.10299720255499703,3.525851170101421e-06,7.87748617586681e-08,9.992007221626409e-16,3.9968028886505635e-15,-1.5754965299041856e-07,0.0,-3.1242413882637265e-06
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,S4G,64,0.08617315766675801,9.193042469323736e-06,4.930437027564746e-06,9.449583972452403e-13,6.3282712403633915e-15,-4.314097415275553e-06,1.2885248423799567e-12,-9.009616533717235e-06
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,S4G,64,0.08092503398757972,0.008060297767081328,0.0004841037237072102,1.3829487282403115e-05,1.0200174038743626e-14,-0.00027980551752598837,3.727319843727095e-05,-0.00802062172516571
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,S4G,64,2.0599295608050885,0.0001504206430238172,1.2789447565036544e-06,4.227387670688096e-16,1.778465012161793e-15,4.867886682191625e-07,0.0,-0.00012487046440412541
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,S4G,64,1.504945724454933,0.0014273456526472065,0.0001927303624738117,2.0177846479611791e-07,3.905555678715503e-15,-5.500698434757201e-05,2.576588775227151e-07,-0.0013069344379346148
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,S4G,64,1.285319809074502,2.247872333062113,0.6830323192059606,0.6824275087485611,5.373227109846596e-15,0.007124045474557805,2.404265445474902,-21.496075712933226
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,KDK,96,0.015366782224151589,0.0020485016793913985,3.8523812549740563e-08,6.993710220704594e-10,2.769577164716489e-15,0.0,0.0007377622566705211,-0.0013621190845327646
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,KDK,96,0.022766764775782735,0.004330750686747953,7.751783345275175e-08,2.994110176827529e-08,3.861916815434371e-15,0.0,0.0007604290187050722,-0.003343095750345526
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,KDK,96,0.046602864827556996,0.0116671515243975,2.356431640347113e-07,1.1004667064563457e-08,4.611380974570157e-15,0.0,0.0008441632775170923,-0.00839044411861778
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,KDK,96,0.1308996938995747,0.03132794629481595,7.63556215884383e-07,1.364883678670973e-07,1.5543122344752192e-15,0.0,0.0010712041818701223,-0.02185984317068801
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,KDK,96,0.4534498410585544,0.06239054446878218,1.8295500183285185e-06,8.781323892037563e-07,1.5383701491068513e-15,0.0,0.001427724445792607,-0.0436758195700051
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,KDK,96,2.276676477578273,0.09868317850690866,3.2192680189425944e-06,5.346922519952612e-07,4.325346833286495e-15,0.0,0.001811221882873859,-0.07015817141498104
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,KDK,96,0.011522344419605977,0.0007838710838897426,2.2075502681153052e-05,5.702132314709271e-13,7.352150215014949e-15,0.0002819824899621959,0.0,0.00046521097210927564
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,KDK,96,0.010473478182736655,0.0009919253948160302,7.039053472325722e-05,6.802584725026791e-13,2.70055831577627e-15,0.0004936640597891228,0.0,0.00040874268747614906
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,KDK,96,0.010130920449498664,0.001398846499374062,0.00033888328646264993,6.463152852912917e-06,1.7134567144510432e-14,0.0018189866627204075,0.0,0.0005184960767223856
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,KDK,96,0.06866480170333135,0.002256466381457921,0.0002647016966131205,1.3876400029033675e-12,3.164135620181696e-15,0.0005301535209261132,0.0,-0.0017331440523662422
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,KDK,96,0.05744877177783867,0.0007183233451957965,0.001243085446637972,1.4027636195481007e-12,2.498001805406602e-15,0.0010898769636996652,0.0,-0.0007156167974002869
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,KDK,96,0.05395002265838648,0.011872137274011738,0.00855994523640356,0.0011790921921725921,1.1803058530546195e-14,0.0048722207140140805,0.0,0.003179219001467004
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,KDK,96,1.373286373870059,0.047174640201777876,0.0017329145412835819,2.7055281092403813e-14,4.742573365764781e-15,0.0018119421848007632,0.0,-0.03715949156554643
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,KDK,96,1.0032971496366219,0.0755948545382543,0.022460173475180898,1.1668086028621127e-09,2.187111180080682e-15,0.006507568152594567,0.0,-0.06784484059053142
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,KDK,96,0.8568798727163346,2.6357189366475624,0.7873508835548225,0.28220756771039196,3.306601298367136e-15,0.06805424415200534,0.14427461416913817,4.782887781898992
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,S4G,96,0.015366782224151589,5.231412052758781e-07,2.3883334334619223e-16,1.1941667167309611e-16,2.6066608609096366e-15,-1.9615631341451945e-08,0.0,-3.721586523397491e-07
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,S4G,96,0.022766764775782735,6.944345160649085e-07,5.117599465891197e-16,2.5587997329455987e-16,4.586026218328316e-15,-1.7626834991624207e-08,0.0,-4.837460707562968e-07
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,S4G,96,0.046602864827556996,1.6170895138000668e-06,4.8946354216083e-16,1.6315451405360998e-16,2.4154852723938917e-15,-7.273203150859331e-09,0.0,-1.1422629313528887e-06
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,S4G,96,0.1308996938995747,5.551508459176059e-06,3.552713678800501e-15,2.6645352591003757e-15,3.774758283725532e-15,0.0,3.717279550841113e-08,-3.915251717501178e-06
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,S4G,96,0.4534498410585544,1.3957416413601302e-05,1.687538997430238e-14,7.993605777301127e-15,1.880230182241707e-15,0.0,1.327048702037814e-07,-9.828456981608724e-06
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,S4G,96,2.276676477578273,2.4811477438834487e-05,7.738370129869071e-14,2.2669366384064912e-14,9.114123684425116e-15,0.0,2.51917793114842e-07,-1.7593820572869845e-05
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,S4G,96,0.011522344419605977,5.587470011823422e-08,1.0433483738260574e-09,1.24094283236328e-16,3.267622317784422e-15,-1.3318035702036823e-08,2.0816681711721685e-15,-5.3959212209520047e-08
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,S4G,96,0.010473478182736655,1.9368017227746132e-07,3.1974054573183135e-08,1.225249410127304e-16,4.951023578923161e-15,-2.2403433309892135e-07,3.885780586188048e-15,-1.936009752512291e-07
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,S4G,96,0.010130920449498664,0.00010235139778156098,3.970843537608878e-06,1.3964500041982082e-08,1.1910613746793837e-14,-2.154900100321405e-05,1.5435637865102159e-07,-0.00010234756846472237
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,S4G,96,0.06866480170333135,6.960943303775629e-07,1.5487929314050852e-08,1.9984014443252818e-15,3.9968028886505635e-15,-3.097585732358965e-08,0.0,-6.167512367483141e-07
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,S4G,96,0.05744877177783867,1.8006845074749657e-06,9.408921750291605e-07,3.425831047414769e-15,5.162537064506977e-15,-8.232794035389901e-07,4.440892098500626e-16,-1.7645862655513156e-06
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,S4G,96,0.05395002265838648,0.0008651714745024325,0.00015676766633659862,1.5639921026153446e-06,8.1601392309949e-15,-9.074569292874535e-05,3.832311072038408e-06,-0.0008604089034136564
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,S4G,96,1.373286373870059,2.9735997605481925e-05,2.5222179860058424e-07,3.3819101365504767e-15,3.556930024323586e-15,9.721824891784082e-08,0.0,-2.4684549799758315e-05
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,S4G,96,1.0032971496366219,0.00027628245507261174,3.410944129989858e-05,3.609907685275804e-11,5.155333495904464e-15,-9.745307199438002e-06,0.0,-0.0002530516035506025
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,S4G,96,0.8568798727163346,2.4076395730467577,0.5000240415743116,0.4999258172684052,4.339914204106866e-15,-0.005479726907091864,0.7201020627817172,-8.863623028950933
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,KDK,128,0.011525086668113691,0.0011498216289289786,1.2188732498917588e-08,2.2281276092454465e-10,9.123313013183727e-15,0.0,0.000414896556958505,-0.0007642800899532176
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,KDK,128,0.01707507358183705,0.0024331502996087625,2.4526240140408464e-08,9.4434241569376e-09,3.7412319149520474e-15,0.0,0.0004276288998798783,-0.0018783409546330176
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,KDK,128,0.03495214862066775,0.006558254388465804,7.4569643550836e-08,3.4012956963002735e-09,3.0742539830467712e-15,0.0,0.00047474131186682944,-0.004715550784538891
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,KDK,128,0.09817477042468103,0.01761682944497113,2.4173608996017987e-07,4.4025904107532675e-08,1.7763568394002505e-15,0.0,0.0006024836307167991,-0.012291112016420414
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,KDK,128,0.3400873807939158,0.03510262740628313,5.796336465024865e-07,2.8125485478369684e-07,2.9058102816462743e-15,0.0,0.0008031370607164412,-0.024571782720677504
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,KDK,128,1.7075073581837048,0.05554181635284621,1.020741457091051e-06,1.645800361237126e-07,3.3984867975822466e-15,0.0,0.001019089352301883,-0.039479251550240235
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,KDK,128,0.008641758314704482,0.0004409910856779475,1.2419508204930183e-05,1.0138502940407997e-13,3.4718487126459484e-15,0.00015859312230873113,0.0,0.0002617491823286855
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,KDK,128,0.007855108637052492,0.00055807831804362,3.95740799616823e-05,1.2154474148462856e-13,1.0352140210475701e-14,0.0002774296152795521,0.0,0.00023019501959709032
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,KDK,128,0.007598190337123998,0.0005582656439542276,0.00018402787339298748,2.9392754342628243e-07,1.2119571882702501e-14,0.0010002094859233588,0.0,0.00011950386546288883
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,KDK,128,0.051498601277498515,0.001268790377949755,0.00014896955705276382,2.526728826168778e-13,9.658940314238862e-15,0.00029817648476404557,0.0,-0.0009744146839949508
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,KDK,128,0.043086578833379005,0.0004017273377129723,0.0006988529610840543,2.5648055108311905e-13,4.496403249731883e-15,0.0006121837027693589,0.0,-0.0004002299111007801
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,KDK,128,0.04046251699378986,0.0004491245341930407,0.004575296277689271,1.975700211662056e-05,1.049160758270773e-14,0.00265112378710311,0.0,0.00010695950950179167
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,KDK,128,1.0299647804025442,0.02656541700948907,0.0009776910447583833,4.227387670688096e-15,6.323431154353042e-15,0.0010198793172573773,0.0,-0.020924936320817267
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,KDK,128,0.7524728622274665,0.04252845923674683,0.012700871215957626,1.7568758947650307e-13,5.311555723053084e-15,0.00365748961502943,0.0,-0.03816021298113981
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,KDK,128,0.642659904537251,1.5598581567991814,0.5758978671601848,0.2265076102198448,4.959901947550704e-15,0.03806338262298348,0.010020315285304804,4.271370459312045
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,S4G,128,0.011525086668113691,1.655097824582041e-07,3.5825001501928834e-16,2.3883334334619223e-16,5.3762380256261255e-15,-6.2062684158537e-09,0.0,-1.1774264407904411e-07
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,S4G,128,0.01707507358183705,2.1970619010992137e-07,3.8381995994183985e-16,3.8381995994183985e-16,3.2584923130227507e-15,-5.5770536799837345e-09,0.0,-1.5304819811490233e-07
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,S4G,128,0.03495214862066775,5.11646241982226e-07,1.3052361124288798e-15,8.157725702680499e-16,5.05056011500541e-15,-2.3018590737204176e-09,0.0,-3.6141121029231726e-07
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,S4G,128,0.09817477042468103,1.75670592067289e-06,3.552713678800501e-15,2.9605947323337506e-16,4.9960036108132044e-15,0.0,1.1760715734610017e-08,-1.2389333647888634e-06
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,S4G,128,0.3400873807939158,4.417154653971699e-06,8.526512829121202e-15,7.638334409421077e-15,6.153480596427405e-15,0.0,4.199299915204809e-08,-3.1104490858524514e-06
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,S4G,128,1.7075073581837048,7.852735464421739e-06,1.2314223714800692e-14,8.535995984123208e-15,7.723833630868743e-15,0.0,7.972476367967829e-08,-5.5683742843370965e-06
