name,family,epsilon,h2,h4,timestep_gain,R_cost,speedup
ra1_q0.2,moderate,0.042169650342858224,0.27637565619168397,0.35011976022433905,1.2668256135464728,3.0241640157378535,0.4189010936423649
ra1_q0.5,moderate,0.042169650342858224,0.2945373221428257,0.8277793609775452,2.810439624273294,3.0241640157378535,0.9293277777421032
ra1_q1,circular,0.042169650342858224,0.15184806376305365,1.229326837327955,8.095768934177638,3.0241640157378535,2.6770270699760257
ra3_q1,circular,0.042169650342858224,0.37276607753823765,3.3864221367431018,9.084577006328397,3.0241640157378535,3.0039961321713853
ra0.05_q1,circular,0.04466835921509633,0.06840262298629368,0.25833996445140617,3.77675523500278,3.0241640157378535,1.2488592600627533
ra0.1_q0.05,strong,0.04466835921509633,0.018810146916216373,0.046181624964687515,2.4551442989992798,3.0241640157378535,0.8118423095515404
ra0.1_q0.2,moderate,0.04466835921509633,0.05072194180280255,0.09258575722027337,1.825359083850329,3.0241640157378535,0.603591298074806
ra0.1_q0.5,moderate,0.04466835921509633,0.0877065119264626,0.1964131318899823,2.239436132800089,3.0241640157378535,0.74051411270883
ra0.1_q1,circular,0.04466835921509633,0.0722011689874226,0.35838812625180466,4.963744095531689,3.0241640157378535,1.6413607429028962
ra0.3_q1,circular,0.04466835921509633,0.09098340560122652,0.5997484082837116,6.591843911760834,3.0241640157378535,2.1797243395056127
ra10_q0.05,strong,0.04466835921509633,0.3492508726132352,0.5086761779018839,1.4564779011023354,3.0241640157378535,0.4816133958088167
ra10_q0.2,moderate,0.04466835921509633,0.7711764988323685,2.9110324555882823,3.7747940451969826,3.0241640157378535,1.2482107536340041
ra10_q0.5,moderate,0.04466835921509633,1.336237743691251,8.515133289778614,6.372468769110078,3.0241640157378535,2.1071835839417212
ra10_q1,circular,0.04466835921509633,1.531196314377434,14.943476081320366,9.759346950489626,3.0241640157378535,3.2271222393037045
ra1_q0.05,strong,0.04466835921509633,0.09416235293482039,0.13710943604237885,1.4560961123952225,3.0241640157378535,0.4814871497768138
ra1_q0.2,moderate,0.04466835921509633,0.2790389962392969,0.3547135035238385,1.2711968875477355,3.0241640157378535,0.4203465423609246
ra1_q0.5,moderate,0.04466835921509633,0.3029605836969487,0.8347277468665563,2.7552354721547996,3.0241640157378535,0.9110734265127353
ra1_q1,circular,0.04466835921509633,0.15627768755334787,1.2473913348622157,7.981890149458469,3.0241640157378535,2.6393707840978324
ra3_q1,circular,0.04466835921509633,0.383655390211485,3.436164465352889,8.956382610599446,3.0241640157378535,2.9616061046921143
ra0.05_q1,circular,0.04731512589614805,0.07019543347394122,0.26192159054961056,3.731319511643791,3.0241640157378535,1.23383503415353
ra0.1_q0.05,strong,0.04731512589614805,0.019085664911582683,0.04875560970741983,2.5545669974448253,3.0241640157378535,0.8447184028877966
ra0.1_q0.2,moderate,0.04731512589614805,0.05136849700274705,0.09411890292507875,1.8322300323493117,3.0241640157378535,0.6058633138990887
ra0.1_q0.5,moderate,0.04731512589614805,0.0902949058109681,0.19814884750326994,2.194463195056579,3.0241640157378535,0.7256429160708603
ra0.1_q1,circular,0.04731512589614805,0.07424226035610987,0.3634908735399223,4.89601032883973,3.0241640157378535,1.6189632253279664
ra0.3_q1,circular,0.04731512589614805,0.093625485536145,0.6084215050796703,6.4984603454449745,3.0241640157378535,2.1488452053614697
ra10_q0.05,strong,0.04731512589614805,0.3526866352502359,0.510612490970745,1.447779529860718,3.0241640157378535,0.4787371062966239
ra10_q0.2,moderate,0.04731512589614805,0.7937011927951136,2.940667053482141,3.705005208731299,3.0241640157378535,1.225133686351112
ra10_q0.5,moderate,0.04731512589614805,1.375338029473357,8.621145130044736,6.268382714136056,3.0241640157378535,2.072765458988063
ra10_q1,circular,0.04731512589614805,1.5759288298785594,15.164133671436108,9.622346760801788,3.0241640157378535,3.1818204008535136
ra1_q0.05,strong,0.04731512589614805,0.09511801715998092,0.1402831149708684,1.4748322048694875,3.0241640157378535,0.48768261152318787
ra1_q0.2,moderate,0.04731512589614805,0.28172800200691916,0.35936751899274705,1.2755832449481577,3.0241640157378535,0.42179697870551286
ra1_q0.5,moderate,0.04731512589614805,0.3116247360648163,0.841734457556521,2.7011156693974536,3.0241640157378535,0.8931776369736413
ra1_q1,circular,0.04731512589614805,0.1608365297639319,1.265721283423214,7.869613235755452,3.0241640157378535,2.6022441887416536
ra3_q1,circular,0.04731512589614805,0.3948628035318693,3.486637446892408,8.829997193217523,3.0241640157378535,2.9198142518943793
ra0.05_q1,circular,0.05011872336272725,0.07203523294102106,0.2655528723235622,3.686430396372619,3.0241640157378535,1.218991555083755
ra0.1_q0.05,strong,0.05011872336272725,0.019365218503593132,0.05147305838111791,2.6580158840741874,3.0241640157378535,0.878925835451312
ra0.1_q0.2,moderate,0.05011872336272725,0.05202329387506683,0.09567743629017589,1.8391268442160513,3.0241640157378535,0.6081438819604928
ra0.1_q0.5,moderate,0.05011872336272725,0.09286758713676828,0.19989990174825303,2.152526063306197,3.0241640157378535,0.7117755690843411
ra0.1_q1,circular,0.05011872336272725,0.07634105236917395,0.36859181005546177,4.82822542546318,3.0241640157378535,1.5965487983908706
ra0.3_q1,circular,0.05011872336272725,0.09633342771447366,0.6172200254815831,6.4071220149145445,3.0241640157378535,2.118642369121404
ra10_q0.05,strong,0.05011872336272725,0.35615619727278863,0.5125561747568984,1.4391331069955222,3.0241640157378535,0.47587799454865015
ra10_q0.2,moderate,0.05011872336272725,0.8168837930074445,2.970603334509297,3.6365066364858394,3.0241640157378535,1.2024832706034903
ra10_q0.5,moderate,0.05011872336272725,1.4156651583732385,8.728476798186026,6.165636518324748,3.0241640157378535,2.038790385124141
ra10_q1,circular,0.05011872336272725,1.6219681653636873,15.388049524342305,9.487269758399917,3.0241640157378535,3.1371545025427983
ra1_q0.05,strong,0.05011872336272725,0.09608338052798131,0.14353025520320306,1.4938093811281372,3.0241640157378535,0.4939577924194263
ra1_q0.2,moderate,0.05011872336272725,0.2844429208265369,0.3640825974315445,1.279984737794106,3.0241640157378535,0.4232524198862963
ra1_q0.5,moderate,0.05011872336272725,0.32053666830997896,0.8487999826262367,2.648058916633507,3.0241640157378535,0.8756333660651068
ra1_q1,circular,0.05011872336272725,0.16552835987974013,1.2843205837143865,7.758915660418992,3.0241640157378535,2.5656398330385946
ra3_q1,circular,0.05011872336272725,0.40639760991524376,3.537851813744293,8.705395227304928,3.0241640157378535,2.8786121328081915
ra0.05_q1,circular,0.053088444423098846,0.07392325295339214,0.26923449819970924,3.6420813132974392,3.0241640157378535,1.2043266484039632
ra0.1_q0.05,strong,0.053088444423098846,0.01964886680287042,0.05434196710912555,2.7656540020509963,3.0241640157378535,0.9145185207080164
ra0.1_q0.2,moderate,0.053088444423098846,0.05268643747678333,0.09726177771480864,1.846049616804472,3.0241640157378535,0.6104330344510306
ra0.1_q0.5,moderate,0.053088444423098846,0.09528211456746027,0.2016664301734169,2.1165192553596817,3.0241640157378535,0.6998692016521731
ra0.1_q1,circular,0.053088444423098846,0.0784991761953182,0.37375088946141305,4.761207793206167,3.0241640157378535,1.5743880849149312
ra0.3_q1,circular,0.053088444423098846,0.09911969205902853,0.6261457832684608,6.31706747934178,3.0241640157378535,2.0888640452262326
ra10_q0.05,strong,0.053088444423098846,0.3596598911830432,0.5145072573175185,1.430538322260872,3.0241640157378535,0.47303595797592374
ra10_q0.2,moderate,0.053088444423098846,0.8407435157407988,3.0008443698338407,3.5692744739038833,3.0241640157378535,1.1802516184073537
ra10_q0.5,moderate,0.053088444423098846,1.4571747437241567,8.837144725816307,6.064574454008777,3.0241640157378535,2.005372202846315
ra10_q1,circular,0.053088444423098846,1.6693524983967527,15.615271752031852,9.354088945880974,3.0241640157378535,3.093115617143109
ra1_q0.05,strong,0.053088444423098846,0.09705854147650432,0.1468525571518329,1.513030743279638,3.0241640157378535,0.5003137182394123
ra1_q0.2,moderate,0.053088444423098846,0.28718400241359204,0.3688595400164013,1.2844014183115364,3.0241640157378535,0.42471288317282635
ra1_q0.5,moderate,0.053088444423098846,0.3297034665113724,0.8559248157640285,2.5960443328687455,3.0241640157378535,0.8584337090709504
ra1_q1,circular,0.053088444423098846,0.1703570573469387,1.3031931937585444,7.649775207754036,3.0241640157378535,2.529550370927087
ra3_q1,circular,0.053088444423098846,0.41826937322925783,3.5898184559365287,8.58255154619918,3.0241640157378535,2.8379914255758902
ra0.05_q1,circular,0.05623413251903491,0.07586075735585368,0.2729671661488466,3.5982657656367767,3.0241640157378535,1.1898381658241015
ra0.1_q0.05,strong,0.05623413251903491,0.019936669785848685,0.05737077768770318,2.87765099708005,3.0241640157378535,0.9515525553854405
ra0.1_q0.2,moderate,0.05623413251903491,0.05335803420408534,0.09887235455969448,1.8529984478349533,3.0241640157378535,0.6127308036838893
ra0.1_q0.5,moderate,0.05623413251903491,0.09775941893565335,0.20344856952509757,2.0811147584562706,3.0241640157378535,0.6881620003498745
ra0.1_q1,circular,0.05623413251903491,0.08071830911557931,0.3789821790999056,4.6951203915489215,3.0241640157378535,1.5525349706944973
ra0.3_q1,circular,0.05623413251903491,0.10198654389207956,0.6352006184487816,6.228278694500523,3.0241640157378535,2.0595042669935713
