step,plane,m2l_count_ms,insert_ms,total_ms
0,3,12.398821,0.692126,13.520866
0,2,4.96271,0.6574070000000001,6.05506
0,1,17.503738000000002,1.243998,19.200506
0,0,48.920341,2.823162,52.716205
1,3,12.378468000000002,0.691711,13.500163
1,2,4.963029000000001,0.658431,6.055668000000001
1,1,17.134778999999998,1.2416289999999999,18.829078999999997
1,0,49.281045,2.823929,53.002252
2,3,12.382852999999999,0.6914539999999999,13.504833999999999
2,2,4.958069999999999,0.657727,6.049683999999999
2,1,17.124698,1.242974,18.819989
2,0,49.255476,2.822074,52.975788
3,3,12.385573,0.691422,13.506338
3,2,4.966389,0.657534,6.067443
3,1,17.132315,1.238557,18.822743
3,0,49.291829,2.823546,53.013261
4,3,12.368388999999999,0.694591,13.500675
4,2,4.969557,0.657567,6.061299
4,1,17.817080999999998,1.244701,19.514484999999997
4,0,48.631574,2.824954,52.352975
5,3,12.712644000000001,0.691806,13.834753000000001
5,2,4.962805,0.65795,6.057555000000001
5,1,17.152187,1.241117,18.859191000000003
5,0,48.89839,2.8244740000000004,52.619087
6,3,12.303814000000001,0.691615,13.439907999999999
6,2,4.9592529999999995,0.6574059999999999,6.051506
6,1,17.143451000000002,1.2440609999999999,18.840952
6,0,49.304853,2.822842,53.025326
7,3,12.382565000000001,0.691582,13.50317
7,2,4.968406,0.656894,6.05938
7,1,17.141275,1.242494,18.836376
7,0,48.624214,2.8255619999999997,52.421964
8,3,12.386757,0.6918070000000001,13.508353999999999
8,2,4.971541,0.657566,6.0628969999999995
8,1,17.823481,1.242654,19.519762999999998
8,0,48.615351000000004,2.8190340000000003,52.330223000000004
9,3,12.353573,0.6916789999999999,13.475747
9,2,4.969493000000001,0.657791,6.061139
9,1,17.117241999999997,1.244414,18.813079
9,0,48.589334,2.8221700000000003,52.307214
