step,plane,m2l_count_ms,insert_ms,total_ms
0,3,12.793888,0.691486,13.610910000000002
0,2,1.558268,0.483007,2.170586
0,1,2.556762,0.495519,3.199319
0,0,7.009294,0.549471,8.16366
1,3,12.356929000000001,0.690654,13.173983
1,2,1.55878,0.482719,2.171706
1,1,2.56121,0.495199,3.2054009999999997
1,0,7.0091660000000005,0.5499189999999999,8.167086
2,3,12.451008,0.6908139999999999,13.268700999999998
2,2,1.560252,0.482814,2.173658
2,1,2.559193,0.49555,3.202583
2,0,7.0063509999999996,0.549886,8.176395
3,3,12.719168,0.691582,13.538333
3,2,1.55894,0.483263,2.172859
3,1,2.561242,0.495774,3.2075440000000004
3,0,7.006094,0.55027,8.164044
4,3,12.418496999999999,0.691423,13.236193
4,2,1.5610519999999999,0.48307,2.1763779999999997
4,1,2.5610180000000002,0.495455,3.204569
4,0,7.006381999999999,0.549374,8.163146
5,3,12.438336,0.6908139999999999,13.255484999999998
5,2,1.5589410000000001,0.48271800000000004,2.1714520000000004
5,1,2.5600259999999997,0.495615,3.2040569999999997
5,0,7.012879,0.54947,8.169835
6,3,12.373217,0.6911029999999999,13.191199000000001
6,2,1.558972,0.482943,2.172378
6,1,2.5594810000000003,0.495454,3.2060710000000006
6,0,7.010573999999999,0.5493429999999999,8.168236
7,3,12.406368,0.6899500000000001,13.22371
7,2,1.559228,0.482911,2.1724430000000003
7,1,2.558618,0.49542200000000003,3.202744
7,0,7.017999,0.549534,8.183434
8,3,12.432289,0.691774,13.250655
8,2,1.5607,0.48297500000000004,2.174427
8,1,2.558553,0.49555099999999996,3.201752
8,0,7.008206,0.549823,8.165644
9,3,12.409793,0.691966,13.23091
9,2,1.5599,0.482846,2.1727290000000004
9,1,2.5570180000000002,0.49542200000000003,3.20092
9,0,7.008879,0.549566,8.165579
